FECHA_LOCAL,ROUTE_OWN,VUELO,ORIGEN,DESTINO,TIPO_FLT1,TIPO_OPS,FLOTA,TIPO DE FLOTA,DEMORA_DEP,DEMORA_ARR,CIUDAD DESTINO,FECHA
2022-09-07,AV,9805,BOG,PEI,PAX,Domestico,A320,NB,-9,-17,PEREIRA,2022-09-07
2022-09-07,EX,4833,BOG,IBE,PAX,Domestico,A319,NB,-7,-7,IBAGUE,2022-09-07
2022-09-07,EX,4873,BOG,PPN,PAX,Domestico,A319,NB,-3,-14,POPAYAN,2022-09-07
2022-09-07,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,-4,8,BARRANQUILLA,2022-09-07
2022-09-07,AV,49,BOG,LIM,PAX,Internacional,A320,NB,-5,-5,LIMA,2022-09-07
2022-09-07,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,-5,10,VALLEDUPAR,2022-09-07
2022-09-07,AV,9302,BOG,MDE,PAX,Domestico,A320,NB,-3,-7,MEDELLIN,2022-09-07
2022-09-07,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,-7,-21,PASTO,2022-09-07
2022-09-07,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-2,6,CARTAGENA,2022-09-07
2022-09-07,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-3,1,BUCARAMANGA,2022-09-07
2022-09-07,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,-3,-5,SANTA MARTA,2022-09-07
2022-09-07,AV,115,BOG,SCL,PAX,Internacional,A319,NB,-5,-1,SANTIAGO,2022-09-07
2022-09-07,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,0,-7,CALI,2022-09-07
2022-09-07,AV,128,BOG,PUJ,PAX,Internacional,A319,NB,-10,-20,PUNTA CANA,2022-09-07
2022-09-07,AV,249,BOG,GRU,PAX,Internacional,A320,NB,-12,-15,SAO PAULO,2022-09-07
2022-09-07,AV,9260,BOG,MDE,PAX,Domestico,A319,NB,-3,-9,MEDELLIN,2022-09-07
2022-09-07,AV,9320,BOG,CUC,PAX,Domestico,A319,NB,-8,-12,CUCUTA,2022-09-07
2022-09-07,AV,208,BOG,SDQ,PAX,Internacional,A320,NB,-3,-5,SANTO DOMINGO,2022-09-07
2022-09-07,AV,210,BOG,JFK,PAX,Internacional,A319,NB,-5,-21,NEW YORK,2022-09-07
2022-09-07,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,5,-11,GUAYAQUIL,2022-09-07
2022-09-07,AV,51,BOG,UIO,PAX,Internacional,A320,NB,-2,-12,QUITO,2022-09-07
2022-09-07,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,-4,-15,MEDELLIN,2022-09-07
2022-09-07,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-5,-9,CALI,2022-09-07
2022-09-07,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,-3,-10,CARTAGENA,2022-09-07
2022-09-07,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-1,-6,BARRANQUILLA,2022-09-07
2022-09-07,AV,246,BOG,IAD,PAX,Internacional,A320,NB,-3,-28,WASHINGTON,2022-09-07
2022-09-07,AV,72,BOG,MEX,PAX,Internacional,A320,NB,-10,-32,MEXICO CITY,2022-09-07
2022-09-07,AV,8417,BOG,CLO,PAX,Domestico,A320,NB,-8,-11,CALI,2022-09-07
2022-09-07,AV,194,BOG,SJO,PAX,Internacional,A320,NB,-3,-8,SAN JOSE,2022-09-07
2022-09-07,AV,256,BOG,CUN,PAX,Internacional,A320,NB,7,-9,CANCUN,2022-09-07
2022-09-07,AV,28,BOG,MCO,PAX,Internacional,A320,NB,0,-9,ORLANDO,2022-09-07
2022-09-07,AV,8407,BOG,PEI,PAX,Domestico,A320,NB,-2,-3,PEREIRA,2022-09-07
2022-09-07,2K,8380,BOG,PTY,PAX,Internacional,A320,NB,-9,-27,PANAMA CITY,2022-09-07
2022-09-07,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,-6,1,MONTERIA,2022-09-07
2022-09-07,AV,36,BOG,FLL,PAX,Internacional,A319,NB,-6,-18,FORT LAUDERDALE,2022-09-07
2022-09-07,AV,9486,BOG,LET,PAX,Domestico,A320,NB,-3,-17,LETICIA,2022-09-07
2022-09-07,EX,4817,BOG,NVA,PAX,Domestico,A320,NB,-12,-22,NEIVA,2022-09-07
2022-09-07,AV,126,BOG,MIA,PAX,Internacional,B788,WB,0,-7,MIAMI,2022-09-07
2022-09-07,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,-5,-1,BUCARAMANGA,2022-09-07
2022-09-07,AV,8432,BOG,MDE,PAX,Domestico,A320,NB,7,8,MEDELLIN,2022-09-07
2022-09-07,AV,9374,BOG,ADZ,PAX,Domestico,A320,NB,-7,-10,SAN ANDRES ISLAND,2022-09-07
2022-09-07,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,-10,-13,BARRANQUILLA,2022-09-07
2022-09-07,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,-7,-7,RIOHACHA,2022-09-07
2022-09-07,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,-4,-14,CARTAGENA,2022-09-07
2022-09-07,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,-3,3,CUCUTA,2022-09-07
2022-09-07,AV,8465,BOG,CLO,PAX,Domestico,A320,NB,-1,-3,CALI,2022-09-07
2022-09-07,EX,4887,BOG,AXM,PAX,Domestico,A320,NB,-2,-17,ARMENIA,2022-09-07
2022-09-07,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,14,6,SANTA MARTA,2022-09-07
2022-09-07,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,-3,-14,PASTO,2022-09-07
2022-09-07,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,-8,-18,BUCARAMANGA,2022-09-07
2022-09-07,AV,9310,BOG,MDE,PAX,Domestico,A320,NB,-11,-23,MEDELLIN,2022-09-07
2022-09-07,AV,8511,BOG,PEI,PAX,Domestico,A320,NB,-4,3,PEREIRA,2022-09-07
2022-09-07,AV,8523,BOG,CLO,PAX,Domestico,A319,NB,-2,-15,CALI,2022-09-07
2022-09-07,AV,8424,BOG,BAQ,PAX,Domestico,A320,NB,3,7,BARRANQUILLA,2022-09-07
2022-09-07,EX,4814,BOG,FLA,PAX,Domestico,A319,NB,-1,-17,FLORENCIA,2022-09-07
2022-09-07,AV,9270,BOG,MDE,PAX,Domestico,A320,NB,-7,-19,MEDELLIN,2022-09-07
2022-09-07,AV,8585,BOG,PSO,PAX,Domestico,A319,NB,-5,17,PASTO,2022-09-07
2022-09-07,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,-3,-13,MONTERIA,2022-09-07
2022-09-07,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,-4,-10,VALLEDUPAR,2022-09-07
2022-09-07,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,-3,-12,CARTAGENA,2022-09-07
2022-09-07,AV,9454,BOG,CUC,PAX,Domestico,A320,NB,-2,-14,CUCUTA,2022-09-07
2022-09-07,AV,9314,BOG,MDE,PAX,Domestico,A320,NB,-5,5,MEDELLIN,2022-09-07
2022-09-07,AV,9227,BOG,CLO,PAX,Domestico,A319,NB,-10,-30,CALI,2022-09-07
2022-09-07,AV,68,BOG,CUN,PAX,Internacional,A320,NB,-14,-39,CANCUN,2022-09-07
2022-09-07,AV,9316,BOG,MDE,PAX,Domestico,A319,NB,-6,-8,MEDELLIN,2022-09-07
2022-09-07,AV,9376,BOG,ADZ,PAX,Domestico,A320,NB,52,31,SAN ANDRES ISLAND,2022-09-07
2022-09-07,EX,4880,BOG,VVC,PAX,Domestico,A320,NB,-4,-2,VILLAVICENCIO,2022-09-07
2022-09-07,AV,9396,BOG,MTR,PAX,Domestico,A320,NB,-3,-15,MONTERIA,2022-09-07
2022-09-07,AV,9788,BOG,CTG,PAX,Domestico,A320,NB,-2,-8,CARTAGENA,2022-09-07
2022-09-07,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,-5,-12,PEREIRA,2022-09-07
2022-09-07,EX,4867,BOG,AXM,PAX,Domestico,A320,NB,6,-8,ARMENIA,2022-09-07
2022-09-07,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,-4,-3,BARRANQUILLA,2022-09-07
2022-09-07,EX,4893,BOG,NVA,PAX,Domestico,A320,NB,0,-11,NEIVA,2022-09-07
2022-09-07,AV,84,BOG,LAX,PAX,Internacional,B788,WB,-1,-41,LOS ANGELES,2022-09-07
2022-09-07,AV,9306,BOG,MDE,PAX,Domestico,A320,NB,-4,-17,MEDELLIN,2022-09-07
2022-09-07,AV,252,BOG,PUJ,PAX,Internacional,A319,NB,-9,-24,PUNTA CANA,2022-09-07
2022-09-07,AV,4,BOG,MIA,PAX,Internacional,A320,NB,-4,-9,MIAMI,2022-09-07
2022-09-07,AV,136,BOG,BOG,RETURN,Internacional,A320,NB,15,-126,BOGOTA,2022-09-07
2022-09-07,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-5,7,MEXICO CITY,2022-09-07
2022-09-07,AV,9416,BOG,BAQ,PAX,Domestico,A320,NB,-6,-19,BARRANQUILLA,2022-09-07
2022-09-07,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,4,-1,CALI,2022-09-07
2022-09-07,AV,90,BOG,AUA,PAX,Internacional,A320,NB,-6,-20,ARUBA,2022-09-07
2022-09-07,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-5,-18,CANCUN,2022-09-07
2022-09-07,AV,78,BOG,CUR,PAX,Internacional,A319,NB,-11,-10,CURACAO,2022-09-07
2022-09-07,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,5,4,BUCARAMANGA,2022-09-07
2022-09-07,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,0,0,CARTAGENA,2022-09-07
2022-09-07,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,-4,-19,SAN ANDRES ISLAND,2022-09-07
2022-09-07,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,3,-3,MEDELLIN,2022-09-07
2022-09-07,AV,9203,BOG,CLO,PAX,Domestico,A319,NB,-4,-14,CALI,2022-09-07
2022-09-07,AV,53,BOG,LIM,PAX,Internacional,A320,NB,-4,-18,LIMA,2022-09-07
2022-09-07,EX,4895,BOG,EJA,PAX,Domestico,A319,NB,-5,-14,BARRANCABERMEJA,2022-09-07
2022-09-07,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,-8,-19,CUCUTA,2022-09-07
2022-09-07,AV,8597,BOG,PSO,PAX,Domestico,A320,NB,-3,5,PASTO,2022-09-07
2022-09-07,AV,8503,BOG,PEI,PAX,Domestico,A320,NB,-3,-10,PEREIRA,2022-09-07
2022-09-07,AV,136,BOG,SDQ,PAX,Internacional,A320,NB,107,96,SANTO DOMINGO,2022-09-07
2022-09-07,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,6,-4,RIOHACHA,2022-09-07
2022-09-07,AV,196,BOG,SJO,PAX,Internacional,A320,NB,12,18,SAN JOSE,2022-09-07
2022-09-07,2K,8373,BOG,UIO,PAX,Internacional,A320,NB,-9,-12,QUITO,2022-09-07
2022-09-07,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,-8,-25,GUAYAQUIL,2022-09-07
2022-09-07,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,2,-13,CARTAGENA,2022-09-07
2022-09-07,AV,26,BOG,MAD,PAX,Internacional,B788,WB,23,5,MADRID,2022-09-07
2022-09-07,AV,217,BOG,EZE,PAX,Internacional,A320,NB,-4,-30,BUENOS AIRES,2022-09-07
2022-09-07,AV,9205,BOG,CLO,PAX,Domestico,A320,NB,-2,-7,CALI,2022-09-07
2022-09-07,AV,9476,BOG,BGA,PAX,Domestico,A319,NB,-3,-11,BUCARAMANGA,2022-09-07
2022-09-07,AV,244,BOG,JFK,PAX,Internacional,A319,NB,0,-5,NEW YORK,2022-09-07
2022-09-07,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,24,45,SANTA MARTA,2022-09-07
2022-09-07,AV,9324,BOG,MDE,PAX,Domestico,A319,NB,-3,-18,MEDELLIN,2022-09-07
2022-09-07,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,4,2,BARRANQUILLA,2022-09-07
2022-09-07,AV,241,BOG,SCL,PAX,Internacional,A319,NB,-7,-14,SANTIAGO,2022-09-07
2022-09-07,EX,4849,BOG,IBE,PAX,Domestico,A320,NB,6,12,IBAGUE,2022-09-07
2022-09-07,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,9,2,VALLEDUPAR,2022-09-07
2022-09-07,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,-6,-5,MONTERIA,2022-09-07
2022-09-07,AV,185,BOG,GRU,PAX,Internacional,A320,NB,10,21,SAO PAULO,2022-09-07
2022-09-07,AV,18,BOG,BCN,PAX,Internacional,B788,WB,22,12,BARCELONA,2022-09-07
2022-09-07,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,-9,-4,SANTA MARTA,2022-09-07
2022-09-07,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,-1,5,CALI,2022-09-07
2022-09-07,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,11,18,CARTAGENA,2022-09-07
2022-09-07,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,25,17,PEREIRA,2022-09-07
2022-09-07,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,-9,-16,CALI,2022-09-07
2022-09-07,EX,4836,BOG,EYP,PAX,Domestico,A320,NB,0,-15,EL YOPAL,2022-09-07
2022-09-07,AV,9843,BOG,AXM,PAX,Domestico,A320,NB,0,-15,ARMENIA,2022-09-07
2022-09-07,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,-3,-8,SAN ANDRES ISLAND,2022-09-07
2022-09-07,AV,9326,BOG,MDE,PAX,Domestico,A320,NB,0,-11,MEDELLIN,2022-09-07
2022-09-07,AV,9235,BOG,CLO,PAX,Domestico,A319,NB,-11,-12,CALI,2022-09-07
2022-09-07,AV,9480,BOG,BGA,PAX,Domestico,A320,NB,11,3,BUCARAMANGA,2022-09-07
2022-09-07,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,-4,-10,CARTAGENA,2022-09-07
2022-09-07,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,-6,-15,BARRANQUILLA,2022-09-07
2022-09-07,AV,8534,BOG,MDE,PAX,Domestico,A320,NB,-7,-11,MEDELLIN,2022-09-07
2022-09-07,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,-4,-10,CARTAGENA,2022-09-07
2022-09-07,AV,46,BOG,MAD,PAX,Internacional,B788,WB,-4,-10,MADRID,2022-09-07
2022-09-07,EX,4877,BOG,NVA,PAX,Domestico,A320,NB,-6,-12,NEIVA,2022-09-07
2022-09-07,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,-8,-23,CUCUTA,2022-09-07
2022-09-07,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,0,-1,CALI,2022-09-07
2022-09-07,AV,8486,BOG,SMR,PAX,Domestico,A319,NB,-9,-16,SANTA MARTA,2022-09-07
2022-09-07,AV,8580,BOG,VUP,PAX,Domestico,A320,NB,-9,-19,VALLEDUPAR,2022-09-07
2022-09-07,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,-4,-7,CARTAGENA,2022-09-07
2022-09-07,AV,9332,BOG,MDE,PAX,Domestico,A320,NB,-5,-14,MEDELLIN,2022-09-07
2022-09-07,AV,9792,BOG,SMR,PAX,Domestico,A320,NB,-5,-7,SANTA MARTA,2022-09-07
2022-09-07,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,-4,-13,BUCARAMANGA,2022-09-07
2022-09-07,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,-2,-12,BARRANQUILLA,2022-09-07
2022-09-07,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,-6,-9,CARTAGENA,2022-09-07
2022-09-07,AV,8505,BOG,PEI,PAX,Domestico,A319,NB,-5,-13,PEREIRA,2022-09-07
2022-09-07,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,-10,-16,CALI,2022-09-07
2022-09-07,AV,9484,BOG,CUC,PAX,Domestico,A320,NB,23,15,CUCUTA,2022-09-07
2022-09-07,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,-1,-7,BARRANQUILLA,2022-09-07
2022-09-07,AV,9762,BOG,SMR,PAX,Domestico,A319,NB,-4,-6,SANTA MARTA,2022-09-07
2022-09-07,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,7,-5,MEDELLIN,2022-09-07
2022-09-07,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,1,-2,CALI,2022-09-07
2022-09-07,2K,8382,BOG,VVI,PAX,Internacional,A320,NB,0,-4,SANTA CRUZ,2022-09-07
2022-09-07,AV,8539,BOG,PEI,PAX,Domestico,A320,NB,-3,-12,PEREIRA,2022-09-07
2022-09-07,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,0,-13,MEDELLIN,2022-09-07
2022-09-07,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,0,4,CARTAGENA,2022-09-07
2022-09-07,AV,239,BOG,LPB,PAX,Internacional,A319,NB,-2,-10,LA PAZ,2022-09-07
2022-09-07,AV,9534,BOG,BAQ,PAX,Domestico,A320,NB,19,10,BARRANQUILLA,2022-09-07
2022-09-07,AV,85,BOG,GRU,PAX,Internacional,A319,NB,-5,-17,SAO PAULO,2022-09-07
2022-09-07,AV,97,BOG,SCL,PAX,Internacional,B788,WB,-4,-8,SANTIAGO,2022-09-07
2022-09-07,AV,103,BOG,LIM,PAX,Internacional,A320,NB,-12,-21,LIMA,2022-09-07
2022-09-07,AV,87,BOG,EZE,PAX,Internacional,B788,WB,6,15,BUENOS AIRES,2022-09-07
2022-09-07,AV,261,BOG,GIG,PAX,Internacional,A320,NB,1,0,RIO DE JANEIRO,2022-09-07
2022-09-07,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,-7,-3,BUCARAMANGA,2022-09-07
2022-09-07,AV,9262,BOG,SMR,PAX,Domestico,A320,NB,-9,-2,SANTA MARTA,2022-09-07
2022-09-07,EX,4889,BOG,AXM,PAX,Domestico,A320,NB,-2,5,ARMENIA,2022-09-07
2022-09-07,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,-5,-3,PEREIRA,2022-09-07
2022-09-07,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,-6,-2,BARRANQUILLA,2022-09-07
2022-09-07,AV,8469,BOG,CLO,PAX,Domestico,A319,NB,-8,-15,CALI,2022-09-07
2022-09-07,AV,8449,BOG,MDE,PAX,Domestico,A320,NB,-2,-12,MEDELLIN,2022-09-07
2022-09-07,AV,20,BOG,JFK,PAX,Internacional,A320,NB,-9,-33,NEW YORK,2022-09-07
2022-09-07,AV,56,BOG,PTY,PAX,Internacional,A320,NB,-13,-23,PANAMA CITY,2022-09-07
2022-09-07,AV,123,BOG,GYE,PAX,Internacional,A320,NB,-5,-30,GUAYAQUIL,2022-09-07
2022-09-07,2K,8375,BOG,UIO,PAX,Internacional,A320,NB,-4,-24,QUITO,2022-09-07
2022-09-07,AV,8,BOG,MIA,PAX,Internacional,A320,NB,-4,-13,MIAMI,2022-09-07
2022-09-07,AV,44,BOG,MEX,PAX,Internacional,A330,WB,-2,-25,MEXICO CITY,2022-09-07
2022-09-07,AV,120,BOG,LHR,PAX,Internacional,B788,WB,82,79,LONDON,2022-09-07
2022-09-07,AV,10,BOG,MAD,PAX,Internacional,B788,WB,135,124,MADRID,2022-09-07
2022-09-08,TA,366,BOG,SAL,PAX,Internacional,A320,NB,-2,-12,SAN SALVADOR,2022-09-08
2022-09-08,AV,8547,BOG,MDE,PAX,Domestico,A319,NB,0,-3,MEDELLIN,2022-09-08
2022-09-08,AV,9252,BOG,MDE,PAX,Domestico,A320,NB,-1,-14,MEDELLIN,2022-09-08
2022-09-08,AV,8572,BOG,BGA,PAX,Domestico,A319,NB,-7,-14,BUCARAMANGA,2022-09-08
2022-09-08,AV,8506,BOG,MTR,PAX,Domestico,A320,NB,-4,2,MONTERIA,2022-09-08
2022-09-08,AV,9450,BOG,CUC,PAX,Domestico,A320,NB,-1,-1,CUCUTA,2022-09-08
2022-09-08,EX,4829,BOG,EJA,PAX,Domestico,A320,NB,0,33,BARRANCABERMEJA,2022-09-08
2022-09-08,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-3,-6,CALI,2022-09-08
2022-09-08,EX,4833,BOG,IBE,PAX,Domestico,A320,NB,-3,41,IBAGUE,2022-09-08
2022-09-08,EX,4873,BOG,PPN,PAX,Domestico,A319,NB,-1,-15,POPAYAN,2022-09-08
2022-09-08,AV,9805,BOG,PEI,PAX,Domestico,A320,NB,0,-2,PEREIRA,2022-09-08
2022-09-08,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,0,2,BARRANQUILLA,2022-09-08
2022-09-08,AV,49,BOG,LIM,PAX,Internacional,A319,NB,-5,17,LIMA,2022-09-08
2022-09-08,AV,9302,BOG,MDE,PAX,Domestico,A320,NB,-6,-9,MEDELLIN,2022-09-08
2022-09-08,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,-4,-8,VALLEDUPAR,2022-09-08
2022-09-08,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-8,-13,CARTAGENA,2022-09-08
2022-09-08,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,-3,-12,PASTO,2022-09-08
2022-09-08,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,-6,-11,SANTA MARTA,2022-09-08
2022-09-08,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-5,-10,BUCARAMANGA,2022-09-08
2022-09-08,AV,249,BOG,GRU,PAX,Internacional,A320,NB,-13,-30,SAO PAULO,2022-09-08
2022-09-08,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,2,2,CALI,2022-09-08
2022-09-08,AV,9260,BOG,MDE,PAX,Domestico,A320,NB,-3,-9,MEDELLIN,2022-09-08
2022-09-08,AV,128,BOG,PUJ,PAX,Internacional,A319,NB,-2,-14,PUNTA CANA,2022-09-08
2022-09-08,AV,9320,BOG,CUC,PAX,Domestico,A320,NB,-5,-18,CUCUTA,2022-09-08
2022-09-08,AV,92,BOG,CUR,PAX,Internacional,A320,NB,0,-8,CURACAO,2022-09-08
2022-09-08,AV,210,BOG,JFK,PAX,Internacional,A319,NB,-4,-16,NEW YORK,2022-09-08
2022-09-08,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,-1,-24,GUAYAQUIL,2022-09-08
2022-09-08,AV,51,BOG,UIO,PAX,Internacional,A319,NB,-3,-18,QUITO,2022-09-08
2022-09-08,2K,8378,BOG,AUA,PAX,Internacional,A320,NB,-5,-3,ARUBA,2022-09-08
2022-09-08,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-8,-23,CALI,2022-09-08
2022-09-08,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,2,-8,MEDELLIN,2022-09-08
2022-09-08,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,-4,-13,CARTAGENA,2022-09-08
2022-09-08,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-2,-15,BARRANQUILLA,2022-09-08
2022-09-08,AV,246,BOG,IAD,PAX,Internacional,A320,NB,-1,-14,WASHINGTON,2022-09-08
2022-09-08,AV,256,BOG,CUN,PAX,Internacional,A320,NB,-5,-10,CANCUN,2022-09-08
2022-09-08,AV,8417,BOG,CLO,PAX,Domestico,A320,NB,-6,-13,CALI,2022-09-08
2022-09-08,AV,194,BOG,SJO,PAX,Internacional,A320,NB,-1,-1,SAN JOSE,2022-09-08
2022-09-08,AV,28,BOG,MCO,PAX,Internacional,A320,NB,-3,-21,ORLANDO,2022-09-08
2022-09-08,AV,8407,BOG,PEI,PAX,Domestico,A319,NB,-7,-9,PEREIRA,2022-09-08
2022-09-08,AV,72,BOG,MEX,PAX,Internacional,A320,NB,16,13,MEXICO CITY,2022-09-08
2022-09-08,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,-6,-19,MONTERIA,2022-09-08
2022-09-08,AV,8432,BOG,MDE,PAX,Domestico,A320,NB,-3,-19,MEDELLIN,2022-09-08
2022-09-08,AV,58,BOG,BOG,RETURN,Internacional,A320,NB,-3,-48,BOGOTA,2022-09-08
2022-09-08,AV,134,BOG,PUJ,PAX,Internacional,A319,NB,-3,-12,PUNTA CANA,2022-09-08
2022-09-08,AV,9486,BOG,LET,PAX,Domestico,A320,NB,-1,-13,LETICIA,2022-09-08
2022-09-08,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,-5,-8,BUCARAMANGA,2022-09-08
2022-09-08,EX,4817,BOG,NVA,PAX,Domestico,A320,NB,-4,-9,NEIVA,2022-09-08
2022-09-08,AV,126,BOG,MIA,PAX,Internacional,B788,WB,9,6,MIAMI,2022-09-08
2022-09-08,AV,9374,BOG,ADZ,PAX,Domestico,A320,NB,-8,-21,SAN ANDRES ISLAND,2022-09-08
2022-09-08,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,-6,3,BARRANQUILLA,2022-09-08
2022-09-08,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,1,-2,CARTAGENA,2022-09-08
2022-09-08,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,2,-2,RIOHACHA,2022-09-08
2022-09-08,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,-1,-5,CUCUTA,2022-09-08
2022-09-08,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,-5,-7,SANTA MARTA,2022-09-08
2022-09-08,AV,8465,BOG,CLO,PAX,Domestico,A320,NB,-1,-8,CALI,2022-09-08
2022-09-08,EX,4887,BOG,AXM,PAX,Domestico,A320,NB,-3,-14,ARMENIA,2022-09-08
2022-09-08,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,-9,-19,PASTO,2022-09-08
2022-09-08,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,-3,-9,BUCARAMANGA,2022-09-08
2022-09-08,AV,9310,BOG,MDE,PAX,Domestico,A319,NB,-6,-14,MEDELLIN,2022-09-08
2022-09-08,AV,9758,BOG,CTG,PAX,Domestico,A320,NB,-7,-12,CARTAGENA,2022-09-08
2022-09-08,AV,8511,BOG,PEI,PAX,Domestico,A320,NB,-2,-2,PEREIRA,2022-09-08
2022-09-08,AV,8424,BOG,BAQ,PAX,Domestico,A320,NB,0,-2,BARRANQUILLA,2022-09-08
2022-09-08,AV,8523,BOG,CLO,PAX,Domestico,A320,NB,1,-5,CALI,2022-09-08
2022-09-08,EX,4814,BOG,FLA,PAX,Domestico,A319,NB,-9,-21,FLORENCIA,2022-09-08
2022-09-08,AV,9786,BOG,SMR,PAX,Domestico,A320,NB,-4,-15,SANTA MARTA,2022-09-08
2022-09-08,AV,9270,BOG,MDE,PAX,Domestico,A320,NB,-2,-13,MEDELLIN,2022-09-08
2022-09-08,AV,8585,BOG,PSO,PAX,Domestico,A320,NB,-14,-29,PASTO,2022-09-08
2022-09-08,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,-12,-3,VALLEDUPAR,2022-09-08
2022-09-08,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,7,2,MONTERIA,2022-09-08
2022-09-08,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,1,17,CARTAGENA,2022-09-08
2022-09-08,AV,9376,BOG,ADZ,PAX,Domestico,A320,NB,0,-10,SAN ANDRES ISLAND,2022-09-08
2022-09-08,AV,9454,BOG,CUC,PAX,Domestico,A320,NB,-5,-10,CUCUTA,2022-09-08
2022-09-08,AV,9764,BOG,SMR,PAX,Domestico,A320,NB,-4,-4,SANTA MARTA,2022-09-08
